11,8,4,15,0,9,1,13,2,10,14,7,18,3,6,19,12,5,17,16,
4,5,17,15,0,9,1,10,11,2,3,14,7,18,13,16,8,12,19,6,
4,5,17,15,0,9,1,10,11,2,3,14,7,18,13,16,8,12,19,6,
4,5,17,15,0,9,1,10,11,2,3,14,7,18,13,16,8,12,19,6,
4,5,17,15,0,9,1,10,11,2,3,14,7,18,13,16,8,12,19,6,
4,5,17,15,0,9,1,10,11,2,3,14,7,18,13,16,8,12,19,6,
4,5,17,15,0,9,1,10,11,2,3,14,7,18,13,16,8,12,19,6,
4,5,17,15,0,9,1,10,11,2,3,14,7,18,13,16,8,12,19,6,
4,5,17,15,0,9,1,10,11,2,3,14,7,18,13,16,8,12,19,6,
4,5,17,15,0,9,1,10,11,2,3,14,7,18,13,16,8,12,19,6,
4,5,17,15,0,9,1,10,11,2,3,14,7,18,13,16,8,12,19,6,
4,5,17,15,0,9,1,10,11,2,3,14,7,18,13,16,8,12,19,6,
4,5,17,15,0,9,1,10,11,2,3,14,7,18,13,16,8,12,19,6,
4,5,17,15,0,9,1,10,11,2,3,14,7,8,18,13,16,6,12,19,
4,5,17,15,0,9,1,10,11,2,3,14,7,8,18,13,16,6,12,19,
4,5,17,15,0,9,1,10,11,2,3,14,7,8,18,13,16,6,12,19,
4,5,17,15,0,9,1,13,6,19,12,3,2,11,10,14,7,8,18,16,
4,5,17,15,0,9,1,13,6,19,12,3,2,11,10,14,7,8,18,16,
4,5,17,15,0,9,1,13,6,19,12,3,2,11,10,14,7,8,18,16,
4,5,17,15,0,9,1,13,6,19,12,3,2,11,10,14,7,8,18,16,
4,5,17,15,0,9,1,13,6,19,12,3,2,11,10,14,7,8,18,16,
4,5,17,15,0,9,1,13,6,19,12,3,2,11,10,14,7,8,18,16,
4,5,17,15,0,9,1,13,6,19,12,3,2,11,10,14,7,8,18,16,
4,5,17,15,0,9,1,13,6,19,12,3,2,11,10,14,7,8,18,16,
4,5,17,15,0,9,1,13,6,19,12,3,2,11,10,14,7,8,18,16,
4,5,17,15,0,9,1,13,6,19,12,3,2,11,10,14,7,8,18,16,
4,5,17,15,0,9,1,13,6,19,12,3,2,11,10,14,7,8,18,16,
4,5,17,15,0,9,1,13,6,19,12,3,2,11,10,14,7,8,18,16,
4,5,17,15,0,9,1,13,6,19,12,3,2,11,10,14,7,8,18,16,
16,18,8,7,14,10,11,2,3,12,19,6,13,1,9,0,15,17,5,4,
16,18,8,7,14,10,11,2,3,12,19,6,13,1,9,0,15,17,5,4,
16,18,8,7,14,10,11,2,3,12,19,6,13,1,9,0,15,17,5,4,
10,11,7,14,16,18,8,2,3,12,19,6,13,1,9,0,15,17,5,4,
16,18,8,7,14,10,11,2,3,12,19,6,13,1,9,0,15,17,5,4,
9,16,18,8,7,14,10,11,2,3,12,19,6,13,1,0,15,17,5,4,
3,4,5,17,0,9,15,1,13,16,18,8,7,14,10,11,2,12,19,6,
3,4,5,17,0,9,15,1,13,16,18,8,7,14,10,11,2,12,19,6,
3,4,5,17,0,9,15,1,13,16,18,8,7,14,10,11,2,12,19,6,
3,4,5,17,0,9,15,1,13,16,18,8,7,14,10,11,2,12,19,6,
3,4,5,17,0,9,15,1,13,16,18,8,7,14,10,11,2,12,19,6,
3,4,5,17,0,9,15,1,13,16,18,8,7,14,10,11,2,12,19,6,
3,4,5,17,0,9,15,1,13,16,18,8,7,14,10,11,2,12,19,6,
3,4,5,17,0,9,15,1,13,16,18,8,7,14,10,11,2,12,19,6,
3,4,5,17,0,9,15,1,13,16,18,8,7,14,10,11,2,12,19,6,
3,4,5,17,0,9,15,1,13,16,18,8,7,14,10,11,2,12,19,6,
3,4,5,17,0,9,15,1,13,16,18,8,7,14,10,11,2,12,19,6,
3,4,5,17,0,9,15,1,13,16,18,8,7,14,10,11,2,12,19,6,
3,4,5,17,0,9,15,1,13,16,18,8,7,14,10,11,2,12,19,6,
10,4,5,17,15,9,0,1,13,16,18,8,7,14,12,19,6,3,2,11,
10,4,5,17,15,9,0,1,13,16,18,8,7,14,12,19,6,3,2,11,
10,4,5,17,15,9,0,1,13,16,18,8,7,14,12,19,6,3,2,11,
10,4,5,17,15,9,0,1,13,16,18,8,7,14,12,19,6,3,2,11,
10,4,5,17,15,9,0,1,13,16,18,8,7,14,12,19,6,3,2,11,
10,4,5,17,15,9,0,1,13,16,18,8,7,14,12,19,6,3,2,11,
10,4,5,17,15,9,0,1,13,16,18,8,7,14,12,19,6,3,2,11,
10,4,5,17,15,9,0,1,13,16,18,8,7,14,12,19,6,3,2,11,
10,4,5,17,15,9,0,1,13,16,18,8,7,14,12,19,6,3,2,11,
10,4,5,17,15,9,0,1,13,16,18,8,7,14,12,19,6,3,2,11,
10,4,5,17,15,9,0,1,13,16,18,8,7,14,12,19,6,3,2,11,
10,4,5,17,15,9,0,1,13,16,18,8,7,14,12,19,6,3,2,11,
10,4,5,17,15,9,0,1,13,16,18,8,7,14,12,19,6,3,2,11,
10,4,5,17,15,9,0,1,13,16,18,8,7,14,12,19,6,3,2,11,
10,4,5,17,15,9,0,1,13,16,18,8,7,14,12,19,6,3,2,11,
10,4,5,17,15,9,0,1,13,16,18,8,7,14,12,19,6,3,2,11,
4,5,17,15,9,0,1,13,16,18,8,7,10,14,12,19,6,3,2,11,
16,18,8,7,10,4,5,17,15,9,0,1,13,14,12,19,6,3,2,11,
16,18,8,7,10,4,5,17,15,9,0,1,13,14,12,19,6,3,2,11,
16,18,8,7,10,4,5,17,15,9,0,1,13,14,12,19,6,3,2,11,
10,11,2,3,6,19,12,14,13,1,0,9,15,17,5,4,7,8,18,16,
10,11,2,3,6,19,12,14,13,1,0,9,15,17,5,4,7,8,18,16,
10,11,2,3,6,19,12,14,13,1,0,9,15,17,5,4,7,8,18,16,
10,11,2,3,6,19,12,14,13,1,0,9,15,17,5,4,7,8,18,16,
10,11,2,3,6,19,12,14,13,1,0,9,15,17,5,4,7,8,18,16,
16,18,8,7,4,5,17,15,9,0,1,13,14,12,19,6,3,2,11,10,
16,11,10,2,3,6,19,12,14,13,1,0,9,15,17,5,4,7,8,18,
16,11,10,2,3,6,19,12,14,13,1,0,9,15,17,5,4,7,8,18,
16,11,10,2,3,6,19,12,14,13,1,0,9,15,17,5,4,7,8,18,
16,11,10,2,3,6,19,12,14,13,1,0,9,15,17,5,4,7,8,18,
16,18,8,7,4,5,17,15,9,0,1,13,14,12,19,6,3,2,10,11,
16,18,8,7,4,5,17,15,9,0,1,13,14,12,19,6,3,2,10,11,
16,18,8,7,4,5,17,15,9,0,1,13,14,12,19,6,3,2,10,11,
16,18,8,7,4,5,17,15,9,0,1,13,14,12,19,6,3,2,10,11,
16,18,8,7,4,5,17,15,9,0,1,13,14,12,19,6,3,2,10,11,
16,18,8,7,4,5,17,15,9,0,1,13,14,12,19,6,3,2,10,11,
11,16,8,18,7,4,5,17,15,9,0,1,13,14,12,19,6,3,2,10,
11,16,8,18,7,4,5,17,15,9,0,1,13,14,12,19,6,3,2,10,
11,16,8,18,7,4,5,17,15,9,0,1,13,14,12,19,6,3,2,10,
11,16,8,18,7,4,5,17,15,9,0,1,13,14,12,19,6,3,2,10,
11,16,8,18,7,4,5,17,15,9,0,1,13,14,12,19,6,3,2,10,
11,16,8,18,7,4,5,17,15,9,0,1,13,14,12,19,6,3,2,10,
16,8,18,7,4,5,17,15,9,0,1,13,11,10,2,3,6,19,12,14,
16,8,18,7,4,5,17,15,9,0,1,13,11,10,2,3,6,19,12,14,
16,8,18,7,4,5,17,15,9,0,1,13,11,10,2,3,6,19,12,14,
18,7,4,5,17,15,9,0,1,13,11,10,16,8,2,3,6,19,12,14,
17,15,9,0,1,13,11,10,16,8,18,7,4,5,2,6,19,12,14,3,
1,13,11,10,16,8,18,7,14,12,19,6,3,2,0,9,15,17,5,4,
13,1,11,10,16,8,18,7,14,12,19,6,3,2,0,9,15,4,5,17,
13,1,11,10,16,8,18,7,14,12,19,6,3,2,0,9,15,4,5,17,
9,4,5,10,16,17,15,0,2,3,6,19,12,14,7,18,8,11,13,1,
9,4,5,10,16,17,15,0,2,3,6,19,12,14,7,18,8,11,13,1,
9,4,5,10,16,17,15,0,2,3,6,19,12,14,7,18,8,11,13,1,
9,4,5,10,16,17,15,0,2,3,6,19,12,14,7,18,8,11,13,1,
9,4,5,10,16,17,15,0,2,3,6,19,12,14,7,18,8,11,13,1,
9,4,5,10,16,17,15,0,2,3,6,19,12,14,7,18,8,11,13,1,
9,4,5,10,16,17,15,0,2,3,6,19,12,14,7,18,8,11,13,1,
9,4,5,10,16,17,15,0,2,3,6,19,12,14,7,18,8,11,13,1,
9,4,5,10,16,17,15,0,2,3,6,19,12,14,7,18,8,11,13,1,
9,4,5,10,16,17,15,0,2,3,6,19,12,14,7,18,8,11,13,1,
1,13,11,8,18,7,14,12,19,6,3,2,0,15,17,16,10,5,4,9,
1,13,11,8,18,7,14,12,19,6,3,2,0,15,17,16,10,5,4,9,
1,13,11,8,18,7,14,12,19,6,3,2,0,15,17,16,10,5,4,9,
1,13,11,8,18,7,14,12,19,6,3,2,0,15,17,16,10,5,4,9,
9,13,1,8,18,7,14,12,19,6,3,2,0,15,17,16,5,10,11,4,
9,13,1,8,18,7,14,12,19,6,3,2,0,15,17,16,5,10,11,4,
1,15,9,0,4,11,2,3,6,19,12,14,7,18,8,16,10,5,13,17,
9,13,1,8,18,7,14,12,19,6,3,2,0,15,17,16,5,10,11,4,
9,13,1,8,18,7,14,12,19,6,3,2,0,15,17,16,5,10,11,4,
9,13,1,8,18,7,14,12,19,6,3,2,0,15,17,16,5,10,11,4,
9,13,1,8,18,7,14,12,19,6,3,2,0,15,17,16,5,10,11,4,
0,15,1,11,2,3,6,19,12,14,7,18,8,16,10,5,13,17,4,9,
0,15,1,11,2,3,6,19,12,14,7,18,8,16,10,5,13,17,4,9,
0,15,1,11,2,3,6,19,12,14,7,18,8,16,10,5,13,17,4,9,
0,15,1,11,2,3,6,19,12,14,7,18,8,16,10,5,13,17,4,9,
0,15,1,11,2,3,6,19,12,14,7,18,8,16,10,5,13,17,4,9,
0,15,1,11,2,3,6,19,12,14,7,18,8,16,10,5,13,17,4,9,
1,4,9,8,18,7,14,12,19,6,3,2,11,10,5,16,17,15,0,13,
0,15,1,11,2,3,6,19,12,14,7,18,8,16,10,5,13,17,4,9,
11,5,4,8,18,7,14,12,19,6,3,2,10,16,17,15,0,1,13,9,
11,5,4,8,18,7,14,12,19,6,3,2,10,16,17,15,0,1,13,9,
11,5,4,8,18,7,14,12,19,6,3,2,10,16,17,15,0,1,13,9,
11,5,4,8,18,7,14,12,19,6,3,2,10,16,17,15,0,1,13,9,
11,5,4,8,18,7,14,12,19,6,3,2,10,16,17,15,0,1,13,9,
11,5,4,8,18,7,14,12,19,6,3,2,10,16,17,15,0,1,13,9,
11,5,4,8,18,7,14,12,19,6,3,2,10,16,17,15,0,1,13,9,
11,5,4,8,18,7,14,12,19,6,3,2,10,16,17,15,0,1,13,9,
11,5,4,8,18,7,14,12,19,6,3,2,10,16,17,15,0,1,13,9,
11,5,4,8,18,7,14,12,19,6,3,2,10,16,17,15,0,1,13,9,
11,5,4,8,18,7,14,12,19,6,3,2,10,16,15,9,0,1,13,17,
11,5,4,8,18,7,14,12,19,6,3,2,10,16,15,9,0,1,13,17,
11,5,4,8,18,7,14,12,19,6,3,2,10,16,15,9,0,1,13,17,
11,5,4,8,18,7,14,12,19,6,3,2,10,16,15,9,0,1,13,17,
11,5,4,8,18,7,14,12,19,6,3,2,10,16,15,9,0,1,13,17,
11,5,4,8,18,7,14,12,19,6,3,2,10,16,15,9,0,1,13,17,
11,5,4,8,18,7,14,12,19,6,3,2,10,16,15,9,0,1,13,17,
11,5,4,8,18,7,14,12,19,6,3,2,10,16,15,9,0,1,13,17,
11,5,4,8,18,7,14,12,19,6,3,2,10,16,15,9,0,1,13,17,
11,5,4,8,18,7,14,12,19,6,3,2,10,16,15,9,0,1,13,17,
11,5,4,8,18,7,14,12,19,6,3,2,10,16,15,9,0,1,13,17,
5,4,8,18,7,14,12,19,6,3,2,10,16,15,9,11,0,1,13,17,
5,4,8,18,7,14,12,19,6,3,2,10,16,15,9,11,0,1,13,17,
5,4,8,18,7,14,12,19,6,3,2,10,16,15,9,11,0,1,13,17,
8,18,11,5,7,14,12,19,6,3,2,10,16,15,9,4,0,1,13,17,
8,18,11,5,7,14,12,19,6,3,2,10,16,15,9,4,0,1,13,17,
8,18,11,5,7,14,12,19,6,3,2,10,16,15,9,4,0,1,13,17,
8,18,11,5,7,14,12,19,6,3,2,10,16,15,9,4,0,1,13,17,
8,18,11,5,7,14,12,19,6,3,2,10,16,15,9,4,0,1,13,17,
17,13,1,0,4,9,15,16,10,2,3,6,19,12,14,7,5,11,18,8,
17,13,1,0,4,9,15,16,10,2,3,6,19,12,14,7,5,11,18,8,
8,18,11,5,17,13,1,0,4,9,15,16,10,2,3,6,19,12,14,7,
8,18,11,5,17,13,1,0,4,9,15,16,10,2,3,6,19,12,14,7,
8,18,11,5,17,13,1,0,4,9,15,16,10,2,3,6,19,12,14,7,
8,18,11,5,17,13,1,0,4,9,15,16,10,2,3,6,19,12,14,7,
8,18,11,5,17,13,1,0,4,9,15,16,10,2,3,6,19,12,14,7,
8,18,11,5,17,13,1,0,4,9,15,16,10,2,3,6,19,12,14,7,
8,18,11,5,17,13,1,0,4,9,15,16,10,2,3,6,19,12,14,7,
8,18,11,5,17,13,1,0,4,9,15,16,10,2,3,6,19,12,14,7,
8,18,11,5,17,13,1,0,4,9,15,16,10,2,3,6,19,12,14,7,
8,18,11,5,17,13,1,0,4,9,15,16,10,2,3,6,19,12,14,7,
8,18,11,5,17,13,1,0,4,9,15,16,10,2,3,6,19,12,14,7,
11,10,8,16,17,13,1,0,4,9,15,5,2,3,6,19,12,7,14,18,
11,10,8,16,17,13,1,0,4,9,15,5,2,3,6,19,12,7,14,18,
11,10,8,16,17,13,1,0,4,9,15,5,2,3,6,19,12,7,14,18,
11,10,8,16,17,13,1,0,4,9,15,5,2,3,6,19,12,7,14,18,
11,10,8,16,17,13,1,0,4,9,15,5,2,3,6,19,12,7,14,18,
11,10,8,16,17,13,1,0,4,9,15,5,2,3,6,19,12,7,14,18,
4,9,15,5,2,3,6,19,12,11,10,8,16,17,13,1,0,7,14,18,
10,8,16,17,13,1,0,4,9,15,5,2,3,6,19,12,11,7,14,18,
10,8,16,17,13,1,0,4,9,15,5,2,3,6,19,12,11,7,14,18,
10,8,16,17,13,1,0,4,9,15,5,2,3,6,19,12,11,7,14,18,
10,8,16,17,13,1,0,4,9,15,5,2,3,6,19,12,11,7,14,18,
10,8,16,17,13,1,0,4,9,15,5,2,3,6,19,12,11,7,14,18,
10,8,16,17,13,1,0,4,9,15,5,11,3,6,19,12,2,7,14,18,
10,8,16,17,13,1,0,4,9,15,5,11,3,6,19,12,2,7,14,18,
10,8,16,17,13,1,0,4,9,15,5,11,3,6,19,12,2,7,14,18,
10,8,16,17,13,1,0,4,9,15,5,11,3,6,19,12,2,7,14,18,
10,8,16,17,13,1,0,4,9,15,5,2,3,6,19,12,14,7,18,11,
10,8,16,17,13,1,0,4,9,15,5,2,3,6,19,12,14,7,18,11,
10,8,16,17,13,1,0,4,9,15,5,2,3,6,19,12,14,7,18,11,
10,8,16,17,13,1,0,4,9,15,5,2,3,6,19,12,14,7,18,11,
10,8,16,17,13,1,0,4,9,15,5,2,3,6,19,12,14,7,18,11,
10,8,16,17,13,1,0,4,9,15,5,2,3,6,19,12,14,7,18,11,
10,8,16,17,13,1,0,4,9,15,5,2,3,6,19,12,14,7,18,11,
10,8,16,17,13,1,0,4,9,15,5,2,3,6,19,12,14,7,18,11,
10,8,16,17,13,1,0,4,9,15,5,2,3,6,19,12,14,7,18,11,
10,8,16,17,13,1,0,4,9,15,5,2,3,6,19,12,14,7,18,11,
10,8,16,17,13,1,0,4,9,15,5,2,3,6,19,12,14,7,18,11,
10,11,18,7,14,12,19,6,3,2,5,15,9,4,0,1,13,17,16,8,
10,8,18,7,14,16,17,13,1,0,4,9,15,5,2,3,6,19,12,11,
11,10,18,7,14,8,16,17,13,1,0,4,9,15,5,2,3,6,19,12,
11,10,18,7,14,8,16,17,13,1,0,4,9,15,5,2,3,6,19,12,
11,10,18,7,14,8,16,17,13,1,0,4,9,15,5,2,3,6,19,12,
11,10,18,7,14,8,16,17,13,1,0,4,9,15,5,2,3,6,19,12,
11,10,18,7,14,8,16,17,13,1,0,4,9,15,5,2,3,6,19,12,
11,8,18,7,14,12,19,6,3,5,15,9,4,0,1,13,17,16,10,2,
11,8,18,7,14,12,19,6,3,5,15,9,4,0,1,13,17,16,10,2,
11,8,18,7,14,12,19,6,3,5,15,9,4,0,1,13,17,16,10,2,
11,8,18,7,14,12,19,6,3,5,15,9,4,0,1,13,17,16,10,2,
11,8,18,7,14,12,19,6,3,5,15,9,4,0,1,13,17,16,10,2,
11,8,18,7,14,12,19,6,3,5,15,9,4,0,1,13,17,16,10,2,
11,8,18,7,14,12,19,6,3,5,15,9,4,0,1,13,17,16,10,2,
11,8,18,7,14,12,19,6,3,5,15,9,4,0,1,13,17,16,10,2,
11,8,18,7,14,12,19,6,3,5,15,9,4,0,1,13,17,16,10,2,
11,8,18,7,14,12,19,6,3,5,15,9,4,0,1,13,17,16,10,2,
11,8,18,7,14,12,19,6,3,2,5,15,9,4,0,1,13,17,16,10,
11,8,18,7,14,12,19,6,3,2,5,15,9,4,0,1,13,17,16,10,
11,8,18,7,14,12,19,6,3,2,5,15,9,4,0,1,13,17,16,10,
11,8,18,7,14,12,19,6,3,2,5,15,9,4,0,1,13,17,16,10,
11,8,18,7,14,12,19,6,3,2,5,15,9,4,0,1,13,17,16,10,
11,8,18,7,14,12,19,6,3,2,5,15,9,4,0,1,13,17,16,10,
11,8,18,7,14,12,19,6,3,2,5,15,9,4,0,1,13,17,16,10,
11,8,18,7,14,12,19,6,3,2,5,15,9,4,0,1,13,17,16,10,
10,16,17,13,1,0,4,9,15,5,2,3,6,19,12,14,7,18,8,11,
10,16,17,13,1,0,4,9,15,5,2,3,6,19,12,14,7,18,8,11,
10,16,17,13,1,0,4,9,15,5,2,3,6,19,12,14,7,18,8,11,
10,16,17,13,1,0,4,9,15,5,2,3,6,19,12,14,7,18,8,11,
10,16,17,13,1,0,4,9,15,5,2,3,6,19,12,14,7,18,8,11,
16,17,13,1,0,4,9,15,5,10,2,3,6,19,12,14,7,18,8,11,
16,17,13,1,0,4,9,15,5,10,2,3,6,19,12,14,7,18,8,11,
16,17,13,1,0,4,9,15,5,10,2,3,6,19,12,14,7,18,8,11,
16,17,13,1,0,4,9,15,5,10,2,3,6,19,12,14,7,18,8,11,
11,8,18,7,14,12,19,6,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,7,14,12,19,6,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,7,14,12,19,6,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,7,14,12,19,6,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,7,14,12,19,6,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,7,14,12,19,6,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,7,14,12,19,6,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,7,14,12,19,6,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,7,14,12,19,6,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,7,14,12,19,6,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,7,14,12,19,6,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,7,14,12,19,6,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,7,14,12,19,6,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,7,14,12,19,6,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,7,14,12,19,6,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,7,14,12,19,6,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,7,14,12,19,6,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,7,14,12,19,6,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,7,14,12,19,6,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,7,14,12,19,6,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,7,14,12,19,6,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,7,14,12,19,6,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,14,7,6,19,12,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,14,7,6,19,12,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,14,7,6,19,12,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,14,7,6,19,12,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,14,7,6,19,12,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,14,7,6,19,12,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,14,7,6,19,12,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,14,7,6,19,12,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,14,7,6,19,12,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,14,7,6,19,12,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,14,7,6,19,12,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,14,7,6,19,12,3,2,10,5,15,9,4,0,1,13,17,16,
11,8,18,14,7,6,19,12,3,2,10,5,15,9,4,0,1,13,17,16,
8,18,14,7,6,19,12,3,2,11,10,16,17,1,0,15,9,4,13,5,
8,5,13,4,9,15,0,1,17,16,10,11,2,3,12,19,6,7,14,18,
8,5,13,4,9,15,0,1,17,16,10,11,2,3,12,19,6,7,14,18,
8,5,13,4,9,15,0,1,17,16,10,11,2,3,12,19,6,7,14,18,
8,5,13,4,9,15,0,1,17,16,10,11,2,3,12,19,6,7,14,18,
8,5,13,4,9,15,0,1,17,16,10,11,2,3,12,19,6,7,14,18,
8,5,13,4,9,15,0,1,17,16,10,11,2,3,12,19,6,7,14,18,
8,5,13,4,9,15,0,1,17,16,10,11,2,3,12,19,6,7,14,18,
8,5,13,4,9,15,0,1,17,16,10,11,2,3,12,19,6,7,14,18,
8,5,13,4,9,15,0,1,17,16,10,11,2,3,12,19,6,7,14,18,
8,5,13,4,9,15,0,1,17,16,10,11,2,3,12,19,6,7,14,18,
18,13,5,4,9,15,0,1,17,16,10,11,2,3,12,19,6,7,14,8,
18,13,5,4,9,15,0,1,17,16,10,11,2,3,12,19,6,7,14,8,
18,13,5,4,9,15,0,1,17,16,10,11,2,3,12,19,6,7,14,8,
18,13,5,4,9,15,0,1,17,16,10,11,2,3,12,19,6,7,14,8,
8,13,5,4,9,15,0,1,17,16,10,11,2,3,12,19,6,14,7,18,
8,13,5,4,9,15,0,1,17,16,10,11,2,3,12,19,6,14,7,18,
8,13,5,4,9,15,0,1,17,16,10,11,2,3,12,19,6,14,7,18,
8,13,5,4,9,15,0,1,17,16,10,11,2,3,12,19,6,14,7,18,
8,13,5,4,9,15,0,1,17,16,10,11,2,3,12,19,6,14,7,18,
8,13,5,4,9,15,0,1,17,16,10,11,2,3,12,19,6,14,7,18,
8,13,5,4,9,15,0,1,17,16,10,11,2,3,12,19,6,14,7,18,
8,13,5,4,9,15,0,1,17,16,10,11,2,3,12,19,6,14,7,18,
8,13,5,4,9,15,0,1,17,16,10,11,2,3,12,19,6,14,7,18,
8,13,5,4,9,15,0,1,17,16,10,11,2,3,12,19,6,14,7,18,
8,13,5,4,9,15,0,1,17,16,10,11,2,3,12,19,6,14,7,18,
8,13,5,4,9,15,0,1,17,16,10,11,2,3,12,19,6,14,7,18,
8,13,5,4,9,15,0,1,17,16,10,11,2,3,12,19,6,14,7,18,
8,13,5,4,9,15,0,1,17,16,10,11,2,3,12,19,6,7,14,18,
8,13,5,4,9,15,0,1,17,16,10,11,2,3,12,19,6,7,14,18,
8,13,5,4,9,15,0,1,17,16,10,11,2,3,12,19,6,7,14,18,
8,13,5,4,9,15,0,1,17,16,10,11,2,3,12,19,6,7,14,18,
8,13,5,4,9,15,0,1,17,16,10,11,2,3,12,19,6,7,14,18,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
18,8,5,4,9,15,0,1,17,13,16,10,11,2,3,12,19,6,7,14,
